(688, 456, 63, 35)
(683, 456, 62, 33)
(683, 456, 62, 33)
(690, 456, 62, 32)
(703, 455, 60, 34)
(714, 455, 64, 34)
(723, 455, 61, 35)
(733, 456, 56, 34)
(733, 455, 60, 36)
(737, 454, 67, 39)
(739, 454, 70, 40)
(741, 455, 72, 40)
(741, 455, 72, 40)
(741, 455, 72, 40)
(741, 455, 72, 40)
(741, 455, 72, 40)
(741, 455, 72, 40)
(741, 455, 72, 40)
(741, 455, 72, 40)
(705, 454, 77, 43)
(696, 451, 78, 36)
(682, 453, 61, 34)
(678, 453, 67, 34)
(682, 454, 70, 33)
(683, 453, 73, 34)
(686, 452, 72, 35)
(686, 452, 72, 35)
(686, 452, 72, 35)
(686, 452, 72, 35)
(686, 452, 72, 35)
(686, 452, 72, 35)
(689, 451, 68, 37)
(689, 451, 73, 37)
(684, 451, 76, 37)
(680, 451, 72, 36)
(680, 451, 72, 36)
(680, 451, 72, 36)
(680, 451, 72, 36)
(680, 451, 72, 36)
(680, 451, 72, 36)
(680, 451, 72, 36)
(680, 451, 72, 36)
(680, 451, 72, 36)
(680, 451, 72, 36)
(682, 451, 71, 38)
(682, 451, 71, 38)
(682, 451, 71, 38)
(682, 451, 71, 38)
(682, 451, 71, 38)
(682, 451, 71, 38)
(682, 451, 71, 38)
(682, 451, 71, 38)
(682, 451, 71, 38)
(682, 451, 71, 38)
(685, 451, 70, 38)
(685, 451, 70, 38)
(685, 451, 70, 38)
(685, 451, 70, 38)
(685, 451, 70, 38)
(685, 451, 70, 38)
(685, 451, 70, 38)
(685, 451, 70, 38)
(685, 451, 70, 38)
(685, 451, 70, 38)
(691, 452, 66, 37)
(695, 452, 67, 37)
(695, 452, 67, 37)
(695, 452, 67, 37)
(695, 452, 67, 37)
(695, 452, 67, 37)
(719, 452, 84, 38)
(726, 453, 86, 37)
(731, 452, 87, 39)
(731, 452, 87, 39)
(731, 452, 87, 39)
(731, 452, 87, 39)
(731, 452, 87, 39)
(731, 452, 87, 39)
(711, 451, 68, 41)
(706, 451, 72, 41)
(694, 452, 73, 41)
(678, 452, 76, 39)
(671, 450, 73, 41)
(671, 450, 73, 41)
(671, 450, 73, 41)
(671, 450, 73, 41)
(681, 451, 68, 41)
(684, 450, 69, 44)
(686, 450, 67, 39)
(686, 450, 67, 39)
